,/wiki/Canarian_Independent_Groups,/wiki/Confederation_of_the_Greens,/wiki/Galician_Coalition,/wiki/Galician_Nationalist_Bloc,/wiki/Galician_Socialist_Party%E2%80%93Galician_Left,/wiki/PSM%E2%80%93Nationalist_Agreement,/wiki/Progressives_for_the_Balearic_Islands,/wiki/Unity_for_the_Isles,AIC,AP,AP-PDP-PL,AP–PDP,ARM,Amaiur logo.svg,Aralar,BNG,BNG–Nós,C's,CC,CDC,CDS,CG,CHA,CUP,CiU,Compromís,Cs,DiL,EA,EE,EHB.png,ERC,ERC–CatSí,FAC,GBai,HB,ICV,IU,IU–LV,IU–UPeC,Isotipo Unidos Podemos.svg,LV,Lead,Més,NCa,NI/IC,NaBai,PA,PACMA,PAP,PAR,PCE,PDeCAT,PIB,PNV,PP,PRC,PRD,PSG–EG,PSM,PSOE,Podemos,Turnout,UCD,UIB,UPN,UPyD,UV,Unnamed: 0,Vox,date,eQuo,error,firm,size,Party_poll,Newspaper_poll,Polling_firm,Number_polling_firms
943,,,,,,,,,,,,,,,,1.3,,,,,,,,,3.3,,,,,,,,,,,,,6.3,,,,,2.2,,,,,,,,,,,,1.3,37.3,,,,,39.5,0.0,74.2,,,,,,85,,2003-04-30,,,CIS,2494.0,False,,CIS,1
944,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,5.0,,,,,2.5,,,,,,,,,,,,1.5,41.2,,,,,38.7,0.0,,,,,,,86,,2003-04-27,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
945,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.2,,,,,,,,,,,,,6.1,,,,,3.0,,,,,,,,,,,,1.5,39.3,,,,,42.3,0.0,,,,,,,87,,2003-04-24,,,Noxa/La Vanguardia,1000.0,False,La Vanguardia,Noxa,1
946,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.8,,,,,,,,,,,,,6.1,,,,,5.5,,,,,,,,,,,,1.7,33.9,,,,,39.4,0.0,,,,,,,88,,2003-04-24,,,Ipsos–Eco/ABC,2254.0,False,ABC,Ipsos–Eco,2
947,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,6.0,,,,,4.0,,,,,,,,,,,,2.0,38.0,,,,,42.0,0.0,,,,,,,89,,2003-04-23,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
948,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,,,,,,,6.3,,,,,7.4,,,,,,,,,,,,1.6,35.8,,,,,43.2,0.0,70.2,,,,,,90,,2003-04-22,,,Gallup,2020.0,False,,Gallup,1
949,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,6.0,,,,,6.5,,,,,,,,,,,,2.0,36.5,,,,,43.0,0.0,,,,,,,91,,2003-04-02,,,Opina/Cadena SER,,False,Cadena SER,Opina,1
950,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.6,,,,,,,,,,,,,6.1,,,,,6.7,,,,,,,,,,,,1.5,35.9,,,,,42.6,0.0,,,,,,,92,,2003-04-02,,,Vox Pública/El Periódico,1503.0,True,El Periódico,Vox Pública,1
951,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.6,,,,,,,,,,,,,5.1,,,,,2.1,,,,,,,,,,,,1.5,38.6,,,,,40.7,0.0,,,,,,,93,,2003-03-30,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
952,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,6.2,,,,,6.0,,,,,,,,,,,,2.0,36.0,,,,,42.0,0.0,,,,,,,94,,2003-03-26,,,Opina/El País,1000.0,False,El País,Opina,1
953,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.8,,,,,,,,,,,,,5.1,,,,,3.5,,,,,,,,,,,,1.6,38.6,,,,,42.1,0.0,68.8,,,,,,95,,2003-03-25,,,Gallup,2016.0,False,,Gallup,1
954,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,6.0,,,,,6.0,,,,,,,,,,,,1.8,37.0,,,,,43.0,0.0,,,,,,,96,,2003-03-21,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
955,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,5.5,,,,,,,,,,,,1.5,37.0,,,,,42.5,0.0,,,,,,,97,,2003-03-08,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
956,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,5.5,,,,,0.1,,,,,,,,,,,,1.6,39.7,,,,,39.8,0.0,68.5,,,,,,98,,2003-02-24,,,Gallup,2028.0,False,,Gallup,1
957,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.9,,,,,,,,,,,,,5.6,,,,,1.7,,,,,,,,,,,,1.5,38.5,,,,,40.2,0.0,,,,,,,99,,2003-02-20,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
958,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.5,,,,,4.0,,,,,,,,,,,,1.8,38.0,,,,,42.0,0.0,,,,,,,100,,2003-02-19,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
959,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,,,,1.8,38.0,,,,,42.0,0.0,,,,,,,101,,2003-02-06,,,Opina/Cadena SER,,False,Cadena SER,Opina,1
960,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,1.5,40.0,,,,,42.0,0.0,,,,,,,102,,2003-02-03,,,Opina/El País,1000.0,False,El País,Opina,1
961,,,,,,,,,,,,,,,,1.4,,,,,,,,,3.7,,,,,,,,,,,,,5.5,,,,,2.5,,,,,,,,,,,,1.5,39.8,,,,,37.3,0.0,74.4,,,,,,103,,2003-01-26,,,CIS,2480.0,False,,CIS,1
962,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,,,,,,,4.9,,,,,0.1,,,,,,,,,,,,1.6,39.6,,,,,39.5,0.0,68.9,,,,,,104,,2003-01-23,,,Gallup,2034.0,False,,Gallup,1
963,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,Tie,,,,,,,,,,,,1.6,41.0,,,,,41.0,0.0,,,,,,,105,,2003-01-22,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
964,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.9,,,,,,,,,,,,,4.9,,,,,3.0,,,,,,,,,,,,1.3,41.6,,,,,38.6,0.0,,,,,,,106,,2003-01-20,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
965,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,,,,,,,6.0,,,,,1.4,,,,,,,,,,,,1.1,40.4,,,,,39.0,0.0,,,,,,,107,,2003-01-16,,,Vox Pública/El Periódico,1501.0,True,El Periódico,Vox Pública,1
966,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,4.8,,,,,Tie,,,,,,,,,,,,1.8,41.0,,,,,41.0,0.0,,,,,,,108,,2003-01-08,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
967,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,2.6,,,,,,,,,,,,1.4,38.2,,,,,40.8,0.0,68.5,,,,,,109,,2002-12-23,,,Gallup,2011.0,False,,Gallup,1
968,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,,1.5,39.0,,,,,42.0,0.0,,,,,,,110,,2002-12-17,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
969,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,4.7,,,,,2.9,,,,,,,,,,,,1.4,41.7,,,,,38.8,0.0,,,,,,,111,,2002-12-11,,,Sigma Dos/El Mundo,1000.0,False,El Mundo,Sigma Dos,1
970,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,Tie,,,,,,,,,,,,1.5,41.0,,,,,41.0,0.0,,,,,,,112,,2002-12-04,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
971,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.4,,,,,,,,,,,,,38.6153,,,,,40.0154,0.0,,,,,,,113,,2002-11-25,,,La Vanguardia,,False,,La Vanguardia,1
972,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,,,,,,,5.4,,,,,0.8,,,,,,,,,,,,1.2,40.6,,,,,39.8,0.0,70.0,,,,,,114,,2002-11-25,,,Gallup,2018.0,False,,Gallup,1
973,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,Tie,,,,,,,,,,,,1.8,40.0,,,,,40.0,0.0,,,,,,,115,,2002-11-24,,,Opina/El País,1000.0,False,El País,Opina,1
974,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.8,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,,,,,,1.5,42.0,,,,,40.0,0.0,,,,,,,116,,2002-11-20,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
975,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,4.6,,,,,3.5,,,,,,,,,,,,1.4,41.9,,,,,38.4,0.0,,,,,,,117,,2002-11-08,,,Sigma Dos/El Mundo,3400.0,False,El Mundo,Sigma Dos,1
976,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,Tie,,,,,,,,,,,,1.8,41.0,,,,,41.0,0.0,,,,,,,118,,2002-11-06,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
977,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.2,,,,,Tie,,,,,,,,,,,,1.7,41.0,,,,,41.0,0.0,,,,,,,119,,2002-10-29,,,Opina/El País,,False,El País,Opina,1
978,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.8,,,,,,,,,,,,,5.1,,,,,5.5,,,,,,,,,,,,1.4,42.7,,,,,37.2,0.0,69.4,,,,,,120,,2002-10-24,,,Gallup,2018.0,False,,Gallup,1
979,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.1,,,,,1.5,,,,,,,,,,,,1.5,41.0,,,,,39.5,0.0,,,,,,,121,,2002-10-23,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
980,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.1,,,,,,,,,,,,,2.9,,,,,4.8,,,,,,,,,,,,1.1,43.5,,,,,38.7,0.0,,,,,,,122,,2002-10-21,,,Ibecom/La Razón,,False,La Razón,Ibecom,1
981,,,,,,,,,,,,,,,,1.2,,,,,,,,,3.7,,,,,,,,,,,,,4.6,,,,,4.2,,,,,,,,,,,,1.4,41.5,,,,,37.3,0.0,74.6,,,,,,123,,2002-10-21,,,CIS,2489.0,False,,CIS,1
982,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,5.0,,,,,3.9,,,,,,,,,,,,1.5,41.8,,,,,37.9,0.0,,,,,,,124,,2002-10-14,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
983,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,3.5,,,,,,,,,,,,2.0,42.0,,,,,38.5,0.0,,,,,,,125,,2002-10-09,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
984,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.3,,,,,,,,,,,,,4.8,,,,,3.7,,,,,,,,,,,,1.2,42.4165,,,,,38.7145,0.0,,,,,,,126,,2002-10-09,,,Vox Pública/El Periódico,1507.0,True,El Periódico,Vox Pública,1
985,,,,,,,,,,,,,,,,1.2,,,,,,,,,4.0,,,,,,,,,,,,,5.4,,,,,3.9,,,,,,,,,,,,1.5,41.0,,,,,37.1,0.0,75.6,,,,,,127,,2002-10-09,,,CIS,10476.0,False,,CIS,1
986,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.4,,,,,,,,,,,,,5.6,,,,,5.0,,,,,,,,,,,,1.5,41.6,,,,,36.6,0.0,,,,,,,128,,2002-10-03,,,Intercampo/GETS,,False,GETS,Intercampo,1
987,,,,0.9,,,,,,,,,,,,1.8,,,0.8,,,,,,3.8,,,,,,,0.3,,,,,,4.5,,,,,3.0,,,,,1.0,,,,,,,1.6,42.0,,,,,39.0,0.0,,,,,,,129,,2002-09-29,,,Opina/El País,,False,El País,Opina,1
988,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,,,,,,2.0,41.0,,,,,39.0,0.0,,,,,,,130,,2002-09-25,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
989,,,,,,,,,,,,,,,,1.4,,,,,,,,,4.0,,,,,,,,,,,,,5.7,,,,,3.1,,,,,,,,,,,,1.5,40.7,,,,,37.6,0.0,,,,,,,131,,2002-09-13,,,Ipsos–Eco/ABC,2010.0,False,ABC,Ipsos–Eco,2
990,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,2.5,,,,,,,,,,,,1.7,42.0,,,,,39.5,0.0,,,,,,,132,,2002-09-10,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
991,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.5,,,,,Tie,,,,,,,,,,,,1.8,41.0,,,,,41.0,0.0,,,,,,,133,,2002-08-27,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
992,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.1,,,,,,,,,,,,,5.5,,,,,4.1,,,,,,,,,,,,1.4,42.1,,,,,38.0,0.0,68.0,,,,,,134,,2002-08-23,,,Gallup,2008.0,False,,Gallup,1
993,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.4,,,,,,,,,,,,,5.7,,,,,4.5,,,,,,,,,,,,1.4,42.5,,,,,38.0,0.0,67.8,,,,,,135,,2002-07-29,,,Gallup,2013.0,False,,Gallup,1
994,,,,,,,,,,,,,,,,1.2,,,,,,,,,4.2,,,,,,,,,,,,,5.0,,,,,4.7,,,,,,,,,,,,1.4,41.0,,,,,36.3,0.0,74.0,,,,,,136,,2002-07-21,,,CIS,2482.0,False,,CIS,1
995,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.9,,,,,,,,,,,,,5.7,,,,,7.1,,,,,,,,,,,,1.5,43.3,,,,,36.2,0.0,,,,,,,137,,2002-07-14,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
996,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.513,,,,,,,,,,,,,6.39,,,,,2.4,,,,,,,,,,,,,39.2158,,,,,36.8145,0.0,,,,,,,138,,2002-06-30,,,La Vanguardia,2494.0,False,,La Vanguardia,1
997,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,2.0,41.0,,,,,40.0,0.0,,,,,,,139,,2002-06-27,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
998,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.1,,,,,,,,,,,,,5.9,,,,,3.2,,,,,,,,,,,,1.1,41.9,,,,,38.7,0.0,,,,,,,140,,2002-06-26,,,Vox Pública/El Periódico,1504.0,True,El Periódico,Vox Pública,1
999,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,5.7,,,,,5.9,,,,,,,,,,,,1.6,42.7,,,,,36.8,0.0,68.3,,,,,,141,,2002-06-24,,,Gallup,2016.0,False,,Gallup,1
1000,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,1.5,,,,,,,,,,,,2.0,41.0,,,,,39.5,0.0,,,,,,,142,,2002-06-21,,,Opina/Cadena SER,,False,Cadena SER,Opina,1
1001,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,,,,,,2.5,41.0,,,,,39.0,0.0,,,,,,,143,,2002-06-05,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1002,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.115,,,,,,,,,,,,,6.68,,,,,3.1,,,,,,,,,,,,,40.0162,,,,,36.9142,0.0,,,,,,,144,,2002-05-26,,,La Vanguardia,2496.0,False,,La Vanguardia,1
1003,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,2.0,41.0,,,,,40.0,0.0,,,,,,,145,,2002-05-22,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1004,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.6,,,,,,,,,,,,,5.3,,,,,4.7,,,,,,,,,,,,1.5,42.3,,,,,37.6,0.0,70.2,,,,,,146,,2002-05-22,,,Gallup,2010.0,False,,Gallup,1
1005,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,2.0,,,,,,,,,,,,2.0,41.0,,,,,39.0,0.0,,,,,,,147,,2002-05-08,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1006,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,,,,,,,4.7,,,,,6.0,,,,,,,,,,,,1.5,43.2,,,,,37.2,0.0,,,,,,,148,,2002-05-03,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
1007,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,,2.0,42.0,,,,,39.0,0.0,,,,,,,149,,2002-04-24,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1008,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.2,,,,,,,,,,,,,5.0,,,,,4.2,,,,,,,,,,,,1.7,41.8,,,,,37.6,0.0,68.2,,,,,,150,,2002-04-23,,,Gallup,2017.0,False,,Gallup,1
1009,,,,,,,,,,,,,,,,1.5,,,,,,,,,4.4,,,,,,,,,,,,,5.4,,,,,8.0,,,,,,,,,,,,1.5,42.4,,,,,34.4,0.0,73.9,,,,,,151,,2002-04-21,,,CIS,2498.0,False,,CIS,1
1010,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.9,,,,,,,,,,,,,5.2,,,,,4.9,,,,,,,,,,,,1.4,42.5,,,,,37.6,0.0,,,,,,,152,,2002-04-17,,,Vox Pública/El Periódico,1510.0,True,El Periódico,Vox Pública,1
1011,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,3.5,,,,,,,,,,,,2.0,42.0,,,,,38.5,0.0,,,,,,,153,,2002-04-10,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1012,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,5.8,,,,,4.9,,,,,,,,,,,,1.7,41.8,,,,,36.9,0.0,68.3,,,,,,154,,2002-03-27,,,Gallup,2029.0,False,,Gallup,1
1013,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,,,,2.0,42.0,,,,,38.0,0.0,,,,,,,155,,2002-03-26,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1014,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,3.0,,,,,,,,,,,,2.0,42.0,,,,,39.0,0.0,,,,,,,156,,2002-03-12,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1015,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,5.5,,,,,,,,,,,,1.7,43.5,,,,,38.0,0.0,,,,,,,157,,2002-02-27,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1016,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.4,,,,,,,,,,,,,5.0,,,,,6.0,,,,,,,,,,,,1.4,43.1,,,,,37.1,0.0,70.3,,,,,,158,,2002-02-27,,,Gallup,2030.0,False,,Gallup,1
1017,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,4.5,,,,,,,,,,,,1.7,42.5,,,,,38.0,0.0,,,,,,,159,,2002-02-13,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1018,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.4,,,,,,,,,,,,,4.9,,,,,7.3,,,,,,,,,,,,1.7,44.1,,,,,36.8,0.0,,,,,,,160,,2002-02-05,,,Vox Pública/El Periódico,1506.0,True,El Periódico,Vox Pública,1
1019,,,,,,,,,,,,,,,,1.2,,,,,,,,,4.0,,,,,,,,,,,,,5.8,,,,,9.7,,,,,,,,,,,,1.5,43.9,,,,,34.2,0.0,74.3,,,,,,161,,2002-01-31,,,CIS,2498.0,False,,CIS,1
1020,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,4.5,,,,,5.5,,,,,,,,,,,,2.0,43.5,,,,,38.0,0.0,,,,,,,162,,2002-01-30,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1021,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,,,,,,,5.4,,,,,6.4,,,,,,,,,,,,1.6,43.2,,,,,36.8,0.0,70.1,,,,,,163,,2002-01-29,,,Gallup,2031.0,False,,Gallup,1
1022,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,5.5,,,,,,,,,,,,2.0,43.5,,,,,38.0,0.0,,,,,,,164,,2002-01-16,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1023,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,2.0,43.5,,,,,38.5,0.0,,,,,,,165,,2002-01-03,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1024,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.6,,,,,,,,,,,,,4.4,,,,,9.2,,,,,,,,,,,,1.5,44.7,,,,,35.5,0.0,,,,,,,166,,2001-12-28,,,Sigma Dos/El Mundo,,False,El Mundo,Sigma Dos,1
1025,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.4,,,,,,,,,,,,,5.2,,,,,3.8,,,,,,,,,,,,1.5,42.2,,,,,38.4,0.0,70.6,,,,,,167,,2001-12-28,,,Gallup,2020.0,False,,Gallup,1
1026,,,,,,,,,,,,,,,,1.4,,,,,,,,,4.0,,,,,,,,,,,,,5.5,,,,,5.0,,,,,,,,,,,,2.0,42.0,,,,,37.0,0.0,,,,,,,168,,2001-12-24,,,Opina/Cadena SER,,False,Cadena SER,Opina,1
1027,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,,,5.5,,,,,2.5,,,,,,,,,,,,2.0,41.5,,,,,39.0,0.0,,,,,,,169,,2001-12-05,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1028,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.5,,,,,,,,,,,,,5.3,,,,,7.4,,,,,,,,,,,,1.4,44.2,,,,,36.8,0.0,69.8,,,,,,170,,2001-11-28,,,Gallup,2021.0,False,,Gallup,1
1029,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,3.5,,,,,,,,,,,,2.0,42.5,,,,,39.0,0.0,,,,,,,171,,2001-11-20,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1030,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.5,,,,,4.5,,,,,,,,,,,,1.5,43.0,,,,,38.5,0.0,,,,,,,172,,2001-11-07,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1031,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.8,,,,,,,,,,,,,4.9,,,,,6.9,,,,,,,,,,,,1.5,43.9,,,,,37.0,0.0,70.1,,,,,,173,,2001-10-30,,,Gallup,2016.0,False,,Gallup,1
1032,,,,,,,,,,,,,,,,1.4,,,,,,,,,4.516,,,,,,,,,,,,,5.58,,,,,9.5,,,,,,,,,,,,1.47,43.518,,,,,34.0125,0.0,74.1,,,,,,174,,2001-10-29,,,CIS,2499.0,False,,CIS,1
1033,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,4.3,,,,,,,,,,,,,41.3167,,,,,37.0138,0.0,,,,,,,175,,2001-10-28,,,La Vanguardia,,False,,La Vanguardia,1
1034,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,5.5,,,,,,,,,,,,1.5,44.0,,,,,38.5,0.0,,,,,,,176,,2001-10-24,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1035,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.7,,,,,,,,,,,,,5.6,,,,,6.6,,,,,,,,,,,,1.4,44.5,,,,,37.9,0.0,,,,,,,177,,2001-10-23,,,Vox Pública/El Periódico,1509.0,True,El Periódico,Vox Pública,1
1036,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.1,,,,,,,,,,,,,5.6,,,,,6.1,,,,,,,,,,,,1.8,42.4,,,,,36.3,0.0,,,,,,,178,,2001-10-04,,,Intercampo/GETS,,False,GETS,Intercampo,1
1037,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.5,,,,,3.5,,,,,,,,,,,,1.5,43.5,,,,,40.0,0.0,,,,,,,179,,2001-10-02,,,Opina/Cadena SER,,False,Cadena SER,Opina,1
1038,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.0,,,,,,,,,,,,,5.5,,,,,5.1,,,,,,,,,,,,1.6,42.3,,,,,37.2,0.0,70.3,,,,,,180,,2001-09-27,,,Gallup,2027.0,False,,Gallup,1
1039,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.5,,,,,,,,,,,,,5.0,,,,,4.5,,,,,,,,,,,,1.5,43.5,,,,,39.0,0.0,,,,,,,181,,2001-09-18,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1040,,,,,,,,,,,,,,,,0.0,,,,,,,,,4.6,,,,,,,,,,,,,5.0,,,,,6.0,,,,,,,,,,,,2.0,44.0,,,,,38.0,0.0,,,,,,,182,,2001-09-05,,,Opina/Cadena SER,1000.0,False,Cadena SER,Opina,1
1041,,,,,,,,,,,,,,,,0.0,,,,,,,,,3.4,,,,,,,,,,,,,5.1,,,,,3.8,,,,,,,,,,,,2.0,42.1,,,,,38.3,0.0,70.2,,,,,,183,,2001-07-30,,,Gallup,2024.0,False,,Gallup,1
1042,,,,,,,,,,,,,,,,1.5,,,,,,,,,3.7,,,,,,,,,,,,,5.6,,,,,8.7,,,,,,,,,,,,1.5,43.6178,,,,,34.9129,0.0,75.1,,,,,,184,,2001-07-18,,,CIS,2485.0,False,,CIS,1
